datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_rice,dinner_soup,dinner_main,new_dinner,dinner_number
2018-08-27,여름,2018,8,27,월,N,2996,2632,138,226,492,0,23.7,46.0,0.5,92.4,73.963612,26.08371028631265,밥,차돌박이찌개,코다리조림,N,560
2018-08-28,여름,2018,8,28,화,N,2996,2649,104,243,376,0,26.1,0.1,1.0,81.5,76.845285,28.3198,볶음밥*짜장소스,맑은국,깐풍기,N,593
2018-08-29,여름,2018,8,29,수,N,2996,2635,103,258,0,0,26.4,0.0,1.1,76.6,76.75037599999999,28.61133327250178,None,None,None,N,0
2018-08-30,여름,2018,8,30,목,N,2996,2626,106,264,304,0,26.6,6.0,1.3,79.3,77.38896199999999,28.79351219693877,오므라이스,미역장국,모듬튀김*칠리소스,N,556
2018-08-31,여름,2018,8,31,금,N,2996,2491,216,289,70,0,24.3,31.6,1.2,85.9,74.364263,26.43604060535021,밥,황태국,유자청제육볶음,N,424
2018-09-03,가을,2018,9,3,월,N,2763,2408,122,233,393,0,23.4,58.1,0.6,87.9,73.047214,25.73537482081773,밥,돈육김치찌개,유산슬,N,577
2018-09-04,가을,2018,9,4,화,N,2763,2410,91,262,404,0,24.2,33.3,1.5,67.6,72.430808,26.266650703954937,닭갈비볶음밥,가쯔오장국,크림카레우동,N,604
2018-09-05,가을,2018,9,5,수,N,2763,2401,93,269,0,0,22.4,0.0,1.2,68.3,69.823308,24.47954061401888,밥,육개장,고등어구이,N,425
2018-09-06,가을,2018,9,6,목,N,2763,2374,106,283,280,0,22.0,0.0,0.5,77.6,69.92448,24.42386863725365,꼬마김밥*겨자장,잔치국수,돈육강정,N,538
2018-09-07,가을,2018,9,7,금,N,2763,2296,164,303,56,0,21.1,3.7,0.9,81.5,68.761035,23.280013518675467,밥,콩비지찌개,생선까스*칠리소스,N,467
2018-09-10,가을,2018,9,10,월,N,2763,2421,99,243,343,0,20.3,0.0,1.2,62.8,66.383516,22.317093255179,밥,청국장찌개,가자미튀김,N,535
2018-09-11,가을,2018,9,11,화,N,2763,2424,67,272,370,0,19.5,0.0,1.3,63.3,65.263165,21.44502156543855,김밥,김치말이국수,떡볶이,N,570
2018-09-12,가을,2018,9,12,수,N,2763,2390,73,300,0,0,22.0,0.0,1.0,70.0,69.356,24.146,밥,매운쇠고기국,유린기,N,435
2018-09-13,가을,2018,9,13,목,N,2763,2390,67,306,297,0,20.7,10.2,0.4,84.6,68.30627799999999,23.25385149261659,밥,크림스프,수제돈까스*칠리소스,N,571
2018-09-14,가을,2018,9,14,금,N,2763,2276,174,313,132,0,21.4,24.7,0.5,89.0,69.76254,23.838042172879888,밥,도토리묵냉국,해물누룽지탕,N,375
2018-09-17,가을,2018,9,17,월,N,2763,2420,91,252,465,0,23.1,0.0,0.3,75.4,71.472026,25.653179764729355,밥,들깨버섯국,오징어볶음,N,522
2018-09-18,가을,2018,9,18,화,N,2763,2407,67,289,446,0,22.8,0.0,0.8,72.0,70.72384,25.042113390216,유부초밥,우동,순대야채볶음,N,597
2018-09-19,가을,2018,9,19,수,N,2763,2398,77,288,0,0,20.6,0.2,0.5,78.1,67.74541400000001,23.05694022038154,None,None,None,N,0
2018-09-20,가을,2018,9,20,목,N,2763,2393,93,277,385,0,20.3,10.1,0.6,89.3,67.91972100000001,22.676039986938537,김치볶음밥/계란,유부주머니국,해물까스*탈탈소스,N,468
2018-09-21,가을,2018,9,21,금,Y,2763,2262,260,241,51,0,19.4,18.3,0.6,89.8,66.419588,21.78784600290909,밥,시금치된장국,미니채소떡갈비,N,247
2018-10-08,가을,2018,10,8,월,Y,2805,2148,424,233,216,0,15.5,0.0,0.9,62.3,59.506035,17.616330584063885,밥,참치김치찌개,안동찜닭,N,442
2018-10-10,가을,2018,10,10,수,N,2805,2493,80,232,1044,0,15.0,0.0,1.2,60.0,58.78,16.859488016202132,밥,쇠고기샤브국,가자미양념찜,N,751
2018-10-11,가을,2018,10,11,목,N,2805,2498,67,240,430,0,12.0,0.0,1.3,47.8,54.863240000000005,13.682531461741146,김치주먹밥,우동,타코야끼,N,743
2018-10-12,가을,2018,10,12,금,N,2805,2325,192,288,28,0,9.9,0.0,0.7,66.1,51.345161,12.241155869871807,밥,호박젓국찌개,장어강정,N,467
2018-10-15,가을,2018,10,15,월,N,2805,2461,101,243,268,0,14.3,0.0,0.5,71.9,57.780183,16.90576234445701,밥,동태찌개,쇠고기장조림,N,533
2018-10-16,가을,2018,10,16,화,N,2805,2469,63,273,315,0,11.8,0.0,0.4,80.0,53.7636,14.674867584482085,해물굴소스볶음밥,가쯔오장국,닭오븐구이,N,570
2018-10-17,가을,2018,10,17,수,N,2805,2443,68,294,0,0,12.3,0.0,0.3,73.1,54.711087,15.40909644316708,밥,차돌박이된장찌개,꽁치구이,N,422
2018-10-18,가을,2018,10,18,목,N,2805,2432,74,299,175,0,12.4,0.0,0.7,60.8,55.113408,14.731171081330984,유부초밥,짬뽕,탕수육,N,532
2018-10-19,가을,2018,10,19,금,N,2805,2295,207,303,40,0,,0.0,0.4,0.0,,,밥,닭곰탕,류산슬,N,430
2018-10-22,가을,2018,10,22,월,N,2805,2428,141,236,290,0,12.6,0.0,0.3,75.0,55.1365,15.693654313210477,밥,옹심이만두국,코다리조림,N,498
2018-10-23,가을,2018,10,23,화,N,2805,2455,73,277,243,0,13.8,0.0,0.4,77.4,56.984188,16.602729136871858,볶음밥*짜장소스,맑은국,탕수어,N,446
2018-10-24,가을,2018,10,24,수,N,2805,2424,82,299,1,0,11.8,0.0,0.4,71.4,53.988748,14.674867584482085,밥,대구찌개,언양식불고기,N,464
2018-10-25,가을,2018,10,25,목,N,2805,2380,110,315,158,0,11.3,0.0,0.5,69.4,53.292578000000006,13.976630022588187,야채주먹밥,김치우동,깐풍기,N,469
2018-10-26,가을,2018,10,26,금,N,2805,2234,263,308,25,0,12.4,0.9,0.2,86.0,54.60336,15.838290585271258,밥,육개장,가자미카레튀김,N,370
2018-10-29,가을,2018,10,29,월,N,2805,2400,155,250,316,0,10.4,0.1,1.1,75.8,51.688968,12.225848211277617,밥,해물된장찌개,짬뽕불고기,N,596
2018-10-30,가을,2018,10,30,화,N,2805,2416,89,300,206,0,8.1,0.0,0.7,65.0,48.77835,10.4483449176212,밥,부대찌개,갈치구이,N,449
2018-10-31,가을,2018,10,31,수,N,2805,2388,111,306,0,0,8.1,0.0,0.5,68.8,48.539672,10.852222212594778,None,None,None,N,0
2018-11-01,가을,2018,11,1,목,N,2815,2427,89,299,172,0,6.8,0.0,0.5,68.8,46.601216,9.582931539784951,목살필라프,가쯔오장국,로제스파게티,N,483
2018-11-02,가을,2018,11,2,금,N,2815,2305,211,299,43,0,7.6,0.0,0.5,64.4,48.092256,10.364033492283305,밥,순두부찌개,해물누룽지탕,N,434
2018-11-05,가을,2018,11,5,월,N,2815,2463,104,248,391,0,9.7,0.0,0.3,69.6,50.887888,12.942928236124308,밥,감자국,돈육간장불고기,N,542
2018-11-06,가을,2018,11,6,화,N,2815,2477,69,269,393,0,10.9,0.0,0.2,74.9,52.500759,14.446314390643632,참치회덮밥,미소장국,쇠고기퀘사디아,N,540
2018-11-07,가을,2018,11,7,수,N,2815,2448,68,299,0,0,12.8,0.5,0.3,82.3,55.32815600000001,15.883359559906076,밥,된장찌개,해물청경채볶음,N,379
2018-11-08,가을,2018,11,8,목,N,2815,2458,72,285,305,0,14.0,19.5,0.9,88.6,57.25016,16.099272655150067,밥,뼈감자탕,해물까스*탈탈소스,N,443
2018-11-09,가을,2018,11,9,금,N,2815,2328,185,302,38,0,12.7,0.0,1.9,62.4,55.509352,13.993496496439056,밥,콩비지찌개,쇠고기장조림,N,454
2018-11-12,가을,2018,11,12,월,N,2815,2464,123,228,401,0,10.6,1.5,0.8,75.4,52.016276,12.792172666759846,밥,차돌박이찌개,유린기,N,574
2018-11-13,가을,2018,11,13,화,N,2815,2444,91,280,328,0,9.5,0.0,0.5,77.0,50.22585,12.219150629466892,통새우김밥,미니짬뽕,고구마그라탕,N,468
2018-11-14,가을,2018,11,14,수,N,2815,2463,89,263,0,0,8.9,0.0,0.5,75.5,49.364805,11.63332416509313,밥,시금치된장국,매운돼지갈비찜,N,391
2018-11-15,가을,2018,11,15,목,N,2815,2386,147,282,291,0,8.7,0.0,0.4,74.9,49.087437,11.686682178277929,볶음밥*짜장소스,유부장국,닭오븐구이,N,540
2018-11-16,가을,2018,11,16,금,N,2815,2269,251,295,59,0,8.6,1.0,0.3,87.0,48.23218,11.89954937929852,밥,콩가루배추국,미트볼케찹조림,N,435
2018-11-19,가을,2018,11,19,월,N,2815,2467,118,230,416,0,7.1,0.0,0.6,62.6,47.499354,9.649194887840032,밥,닭개장,코다리양념조림,N,442
2018-11-20,가을,2018,11,20,화,N,2815,2467,70,278,344,0,5.6,0.0,0.6,60.3,45.556132,8.168871581124293,김치볶음밥/계란,가쯔오장국,탄두리치킨,N,485
2018-11-21,가을,2018,11,21,수,N,2815,2444,81,290,0,0,5.9,0.0,0.4,63.4,45.715994,8.987676004932244,밥,열무된장국,삼겹살구이,N,411
2018-11-22,가을,2018,11,22,목,N,2815,2448,80,287,325,0,5.4,0.0,1.8,42.0,46.91332,6.337136933992842,멸치주먹밥,해물수제비,양장피잡채,N,436
2018-11-23,가을,2018,11,23,금,N,2815,2288,222,305,57,0,2.8,0.0,0.8,56.1,42.100792,4.960243351763291,밥,고추장찌개,돈육장조림,N,363
2018-11-26,가을,2018,11,26,월,N,2815,2493,107,215,447,0,5.2,0.0,0.5,77.3,43.437504,8.020727634788248,밥,부대찌개,굴비구이,N,476
2018-11-27,가을,2018,11,27,화,N,2815,2491,60,264,418,0,6.6,0.0,0.4,73.4,45.945756,9.66242754826866,참치주먹밥,잔치국수,돈육강정,N,529
2018-11-28,가을,2018,11,28,수,N,2815,2448,69,298,1,0,5.9,0.0,0.7,58.1,46.164321,8.257131531537125,None,None,None,N,0
2018-11-29,가을,2018,11,29,목,N,2815,2436,86,293,354,0,5.0,0.0,0.4,53.1,45.38515,8.120138306356841,밥,연두부탕,미니함박조림,N,454
2018-11-30,가을,2018,11,30,금,N,2815,2305,196,314,60,0,5.7,0.0,0.5,67.9,45.038897,8.508916355099718,밥,어묵국,깐풍기,N,362
2018-12-03,겨울,2018,12,3,월,N,2846,2579,80,187,798,0,12.8,9.5,0.3,90.9,55.188148,15.883359559906076,밥,된장찌개,돈육간장불고기,N,544
2018-12-04,겨울,2018,12,4,화,N,2846,2536,64,246,802,0,13.3,12.0,1.1,68.0,56.30256,15.195717378624495,토마토스파게티,옥수수스프,굴소스볶음밥,N,617
2018-12-05,겨울,2018,12,5,수,N,2846,2505,87,254,0,0,7.3,0.0,1.1,41.1,49.305997000000005,9.051160480665429,밥,육개장,삼치구이,N,414
2018-12-06,겨울,2018,12,6,목,N,2846,2490,90,266,589,0,5.8,2.5,1.0,69.4,45.058748,7.654399999999999,빠에야,쌀국수,웨지감자,N,515
2018-12-07,겨울,2018,12,7,금,N,2846,2364,182,300,83,0,0.2,0.0,3.1,33.8,41.695524,-0.2869755828391322,밥,쇠고기샤브국,오징어볶음,N,353
2018-12-10,겨울,2018,12,10,월,N,2846,2544,98,204,863,0,-1.7,0.0,0.6,42.1,38.194157,0.964631488441028,밥,순두부찌개,미트볼케찹조림,N,597
2018-12-11,겨울,2018,12,11,화,N,2846,2527,69,250,716,0,2.0,1.5,0.5,78.1,38.29808,4.896319824794835,생선초밥,우동,떡볶이,N,569
2018-12-12,겨울,2018,12,12,수,N,2846,2509,75,262,0,0,1.2,0.0,1.7,51.3,40.545544,2.006278373854444,밥,오징어국,양념치킨,N,354
2018-12-13,겨울,2018,12,13,목,N,2846,2528,65,253,652,0,0.8,0.0,1.1,54.4,39.599648,2.39455717454311,짜장밥,계란국,사천식탕수육,N,475
2018-12-14,겨울,2018,12,14,금,N,2846,2409,160,277,113,0,-0.1,0.0,1.0,44.9,39.753849,1.6481999999999992,밥,김치찌개,안동찜닭,N,411
2018-12-17,겨울,2018,12,17,월,N,2846,2555,90,201,602,0,2.2,0.0,0.9,72.3,39.317794,4.165083614361377,밥,된장찌개,주꾸미볶음,N,421
2018-12-18,겨울,2018,12,18,화,N,2846,2516,87,243,525,0,1.5,0.0,0.4,68.5,38.736725,4.746380589674732,충무김밥,김치말이국수,오징어초무침,N,432
2018-12-19,겨울,2018,12,19,수,N,2846,2504,86,256,0,0,4.6,0.0,0.8,64.6,43.730084,6.767611655224035,밥,콩비지찌개,고등어구이,N,390
2018-12-20,겨울,2018,12,20,목,N,2846,2498,106,242,235,0,4.4,0.0,0.4,74.9,42.415944,7.541779840639909,밥,옛날돈까스,크림스프,N,373
2018-12-21,겨울,2018,12,21,금,N,2846,2410,175,261,163,0,4.8,0.0,0.5,78.5,42.69282,7.630176658539072,밥,쇠고기미역국,생선까스*탈탈소스,N,456
2018-12-24,겨울,2018,12,24,월,Y,2846,1793,894,159,26,0,1.0,0.0,0.8,46.4,40.934160000000006,3.1528750483025463,밥,민물새우찌개,닭갈비,N,104
2018-12-26,겨울,2018,12,26,수,N,2846,2421,184,241,0,0,5.3,0.0,1.5,33.4,47.569298,6.52417528717052,None,None,None,N,0
2018-12-27,겨울,2018,12,27,목,N,2846,2411,182,253,132,0,-0.6,0.0,2.7,16.5,43.35649,-0.8601968844284831,김밥볶음밥,짬뽕,깐풍기,N,251
2018-12-28,겨울,2018,12,28,금,N,2846,2267,315,264,18,0,-3.8,0.0,2.0,28.3,38.110454,-3.628671290814557,밥,육개장,코다리조림,N,406
2018-12-31,겨울,2018,12,31,월,Y,2846,1629,1085,132,28,0,-1.2,0.0,0.6,37.1,39.581952,1.4580725906796064,밥,들깨시래기국,훈제오리볶음,N,135
2019-01-02,겨울,2019,1,2,수,N,2985,2748,108,129,0,0,-0.6,0.0,1.0,48.8,38.545728,1.1392000000000004,밥,부대찌개,마늘간장치킨,N,407
2019-01-03,겨울,2019,1,3,목,N,2985,2658,120,207,444,0,-1.8,0.0,0.4,50.0,36.801,1.565409028231601,새우볶음밥,우동,깐풍육,N,494
2019-01-04,겨울,2019,1,4,금,N,2985,2533,218,234,65,0,-0.4,0.0,0.3,45.8,39.245232,3.362813277996624,밥,북어계란국,미트볼떡조림,N,482
2019-01-07,겨울,2019,1,7,월,N,2985,2661,113,211,439,0,0.1,0.0,0.6,44.0,40.13256,2.741019456499916,밥,미역국,매운돼지갈비찜,N,407
2019-01-08,겨울,2019,1,8,화,N,2985,2664,98,223,444,0,0.8,0.0,1.3,44.0,41.00448,2.090546240219681,멸치주먹밥,잔치국수,유린기,N,417
2019-01-09,겨울,2019,1,9,수,N,2985,2675,85,225,0,0,-0.4,0.0,1.0,38.8,40.273952,1.3428000000000002,밥,닭곰탕,오징어볶음,N,335
2019-01-10,겨울,2019,1,10,목,N,2985,2648,94,243,363,0,2.5,0.0,1.3,47.4,42.71995,3.8500439970577616,닭갈비볶음밥,가쯔오국,크림카레우동,N,475
2019-01-11,겨울,2019,1,11,금,N,2985,2557,177,251,1,0,2.4,0.0,0.6,64.1,40.600716000000006,5.010848526797381,밥,해물순두부찌개,닭데리야끼구이,N,430
2019-01-14,겨울,2019,1,14,월,N,2985,2700,99,186,487,0,1.2,0.0,0.4,65.9,38.631192,4.457201356816267,밥,김치찌개,굴비구이,N,573
2019-01-15,겨울,2019,1,15,화,N,2985,2691,71,223,417,0,2.2,0.0,1.2,55.9,41.305802,3.678856495654235,목살필라프,팽이가쯔오장국,로제파스타,N,569
2019-01-16,겨울,2019,1,16,수,N,2985,2677,80,228,0,0,-0.8,0.0,1.5,30.1,41.109308,0.1522652320178774,밥,된장찌개,돈육장조림,N,356
2019-01-17,겨울,2019,1,17,목,N,2985,2667,71,247,326,0,0.0,0.0,1.2,51.5,38.9355,1.4134354530600657,오므라이스,미역장국,모듬튀김*칠리소스,N,515
2019-01-18,겨울,2019,1,18,금,N,2985,2513,196,276,1,0,0.7,0.0,0.5,56.6,39.165438,3.627029151985012,밥,닭개장,해물청경채볶음,N,386
2019-01-21,겨울,2019,1,21,월,N,2985,2672,114,199,468,0,-0.5,0.0,0.7,55.1,37.742955,1.8826925902016247,밥,차돌박이찌개,주꾸미볶음,N,579
2019-01-22,겨울,2019,1,22,화,N,2985,2682,73,230,436,0,0.5,0.0,0.6,62.3,38.104485,3.1357723382907787,참치회덮밥,미소장국,또띠아피자,N,564
2019-01-23,겨울,2019,1,23,수,N,2985,2675,86,224,0,0,1.7,0.0,0.7,55.8,40.636714,4.073905976285702,밥,아욱국,돈육강정,N,392
2019-01-24,겨울,2019,1,24,목,N,2985,2653,91,241,401,0,0.8,0.0,0.6,50.9,40.072428,3.431836999633925,김치주먹밥,쌀국수,국물떡볶이,N,520
2019-01-25,겨울,2019,1,25,금,N,2985,2532,186,267,1,0,0.4,0.0,1.4,45.1,40.353296,1.5370856909161774,밥,콩비지찌개,닭갈비,N,431
2019-01-28,겨울,2019,1,28,월,N,2985,2688,94,203,426,0,1.7,0.0,1.6,44.9,42.011967,2.645242290763574,밥,배추된장국,양념갈비찜,N,511
2019-01-29,겨울,2019,1,29,화,N,2985,2705,61,219,385,0,0.1,0.0,0.7,49.5,39.351505,2.480296240951829,김밥,나가사끼짬뽕,순대야채볶음,N,278
2019-01-30,겨울,2019,1,30,수,N,2985,2693,66,226,1,0,3.8,0.0,0.6,46.5,44.47783,6.392483613065405,None,None,None,N,0
2019-01-31,겨울,2019,1,31,목,N,2985,2671,96,218,325,0,0.7,9.5,1.0,71.6,37.124388,2.462600000000001,밥,옛날왕돈까스,옥수수스프,N,524
2019-02-01,겨울,2019,2,1,금,Y,2806,2343,283,180,2,0,-1.0,0.0,1.0,59.5,36.39245,0.7320000000000007,밥,참치김치찌개,소고기모듬장조림,N,171
2019-02-07,겨울,2019,2,7,목,N,2806,2313,392,101,447,0,5.2,0.0,1.8,45.9,46.311232,6.125717150363769,밥,연두부탕,양념치킨,N,553
2019-02-08,겨울,2019,2,8,금,N,2806,2243,373,190,3,0,1.7,0.0,1.3,23.9,44.661537,3.02204505266337,밥,쇠고기국,해물누룽지탕,N,532
2019-02-11,겨울,2019,2,11,월,N,2806,2580,67,159,758,0,1.1,0.0,1.8,34.4,42.646416,1.7916115859677364,밥,된장찌개,닭볶음탕,N,772
2019-02-12,겨울,2019,2,12,화,N,2806,2515,51,240,648,0,0.9,0.0,0.7,48.0,40.59268,3.2771011086187656,볶음밥*짜장소스,가쯔오장국,사천식탕수육,N,649
2019-02-13,겨울,2019,2,13,수,N,2806,2514,61,231,0,0,3.2,0.0,1.4,34.1,45.095988000000006,4.448892018934521,밥,근대국,돈육간장볶음,N,497
2019-02-14,겨울,2019,2,14,목,N,2806,2494,73,239,605,0,2.5,0.0,1.0,37.0,43.94975,4.295000000000001,참치주먹밥,우동,케이준샐러드,N,578
2019-02-15,겨울,2019,2,15,금,N,2806,2369,159,278,1,0,4.1,0.0,0.8,52.3,44.264957,6.265564904262717,밥,육개장,탕수어,N,450
2019-02-18,겨울,2019,2,18,월,N,2806,2507,104,195,728,0,2.3,0.0,0.5,44.0,42.87288,5.189233056981719,밥,얼갈이국,돈육굴소스볶음,N,678
2019-02-19,겨울,2019,2,19,화,N,2806,2516,62,228,663,0,4.2,29.0,0.5,85.9,40.990022,7.044350194165306,김치볶음밥/계란,가쯔오장국,탄두리치킨,N,653
2019-02-20,겨울,2019,2,20,수,N,2806,2500,65,241,0,0,4.5,0.0,1.3,58.5,44.185675,5.920041358043738,밥,매운버섯국,가자미튀김,N,472
2019-02-21,겨울,2019,2,21,목,N,2806,2456,81,269,540,0,4.0,0.0,0.9,57.8,43.56348,5.985553129057957,목살필라프,미니잔치국수,생선까스*칠리소스,N,620
2019-02-22,겨울,2019,2,22,금,N,2806,2327,178,301,1,0,4.2,0.0,0.4,64.0,43.21112,7.348993685400931,밥,오징어국,닭갈비,N,478
2019-02-25,겨울,2019,2,25,월,N,2806,2470,122,214,752,0,6.9,0.0,0.6,56.0,47.70636,9.451818446944598,밥,콩나물국,류산슬,N,645
2019-02-26,겨울,2019,2,26,화,N,2806,2458,109,239,644,0,6.6,0.0,0.8,49.4,47.809596,8.775798659069304,유부초밥,짬뽕,깐풍기,N,566
2019-02-27,겨울,2019,2,27,수,N,2806,2432,100,274,0,0,7.9,0.5,0.8,67.8,48.306238,10.081120211568733,None,None,None,N,0
2019-02-28,겨울,2019,2,28,목,Y,2806,2281,254,271,116,0,8.5,0.5,0.8,64.6,49.38329,10.683576312722312,밥,소고기무국,주꾸미볶음,N,464
2019-03-04,봄,2019,3,4,월,N,2836,2451,213,172,708,0,10.2,0.0,0.9,63.4,51.897932,12.256059235235064,밥,김치순두부찌개,소고기장조림,N,658
2019-03-05,봄,2019,3,5,화,N,2836,2539,67,230,736,0,8.9,0.0,0.7,65.8,49.897238,11.245149785288138,김밥,미니우동,떡볶이,N,646
2019-03-06,봄,2019,3,6,수,N,2836,2542,56,238,0,0,9.2,2.0,0.8,80.5,49.57244,11.38644176406816,밥,쇠고기샤브국,오징어볶음,N,443
2019-03-07,봄,2019,3,7,목,N,2836,2526,45,265,589,0,7.5,0.0,1.2,62.8,48.057500000000005,9.136461734631098,볶음밥,단호박스프,로제스파게티,N,637
2019-03-08,봄,2019,3,8,금,N,2836,2406,130,300,4,0,6.7,0.0,0.8,65.8,46.682114,8.876208009261571,밥,시금치국,수원왕갈비통닭,N,542
2019-03-11,봄,2019,3,11,월,N,2836,2550,81,205,690,0,6.8,0.0,1.3,79.9,45.761168,8.300538323177609,밥,된장찌개,유자청제육볶음,N,707
2019-03-12,봄,2019,3,12,화,N,2836,2533,59,244,642,0,6.9,0.0,1.9,65.9,46.966929,7.840372056726199,오므라이스,미소장국,모듬튀김*칠리소스,N,653
2019-03-13,봄,2019,3,13,수,N,2836,2531,61,244,0,0,4.5,0.0,2.2,38.4,46.16452,5.042139085517505,밥,수제비국,순살파닭,N,442
2019-03-14,봄,2019,3,14,목,N,2836,2488,62,286,417,0,5.3,0.0,0.9,54.3,45.677221,7.3003366674499315,밥,양송이스프,딸기드레싱샐러드,N,530
2019-03-15,봄,2019,3,15,금,N,2836,2358,174,304,4,0,5.1,0.0,1.6,65.4,44.380846,6.211729406711351,밥,달래된장국,레몬탕수육,N,466
2019-03-18,봄,2019,3,18,월,N,2836,2512,107,217,607,0,8.1,0.0,1.0,63.9,48.847441,9.995800000000004,밥,배추된장국,닭갈비,N,619
2019-03-19,봄,2019,3,19,화,N,2836,2516,72,248,553,0,11.6,0.0,0.9,59.6,54.017664,13.67197996888796,꼬마김밥*겨자장,김치우동,해물까스/케찹,N,627
2019-03-20,봄,2019,3,20,수,N,2836,2498,77,261,0,0,11.2,19.0,0.7,81.4,52.757432,13.53596377983058,밥,닭개장,고등어구이,N,412
2019-03-21,봄,2019,3,21,목,N,2836,2495,81,260,457,0,14.6,0.0,2.0,58.4,58.215936,15.958208753705131,빠에야,쌀국수,수제고로케,N,470
2019-03-22,봄,2019,3,22,금,N,2836,2373,168,295,3,0,9.3,0.0,1.8,40.9,51.749963,10.4598227147598,밥,참치김치찌개,언양식불고기,N,466
2019-03-25,봄,2019,3,25,월,N,2836,2493,111,232,585,0,6.0,0.0,0.9,64.9,45.73436,8.00829703427638,밥,시래기국,삼겹살구이,N,555
2019-03-26,봄,2019,3,26,화,N,2836,2501,83,252,525,0,9.7,0.0,0.8,59.8,51.348194,11.888488515029476,잡채밥&짜장소스,맑은국,간장치킨,N,541
2019-03-27,봄,2019,3,27,수,N,2836,2485,92,259,0,0,12.3,0.0,1.6,55.5,55.084735,13.764290358130175,None,None,None,N,0
2019-03-28,봄,2019,3,28,목,N,2836,2470,84,282,522,0,12.8,0.0,1.1,68.0,55.56096,14.683670970461243,충무김밥,우동,오징어초무침,N,597
2019-03-29,봄,2019,3,29,금,N,2836,2296,239,301,1,0,12.7,0.0,0.9,77.0,55.25721,14.784489116758092,밥,쇠고기샤브국,깐풍기,N,402
2019-04-01,봄,2019,4,1,월,N,2822,2499,126,197,611,0,6.3,0.0,1.6,42.1,48.008477,7.470489565281158,밥,감자국,새송이너비아니구이,N,577
2019-04-02,봄,2019,4,2,화,N,2822,2502,67,253,514,0,7.7,0.0,1.4,45.6,49.492288,9.128580760392571,목살필라프,꼬지어묵국,탕수육,N,491
2019-04-03,봄,2019,4,3,수,N,2822,2480,59,283,0,0,8.8,0.0,1.3,33.0,51.583960000000005,10.370535684163585,밥,부대찌개,돈육장조림,N,411
2019-04-04,봄,2019,4,4,목,N,2822,2474,60,288,429,0,10.9,0.0,1.4,40.3,53.714873,12.456359420984969,밥,뼈감자탕,해물까스*와사비소스,N,462
2019-04-05,봄,2019,4,5,금,N,2822,2334,185,303,1,0,12.8,0.0,1.4,48.8,55.873536,14.432228000711705,밥,청국장찌개,류산슬,N,436
2019-04-08,봄,2019,4,8,월,N,2822,2496,104,222,592,0,14.3,0.0,1.2,67.9,57.785903000000005,16.138672229922165,밥,김치두부국,닭갈비,N,607
2019-04-09,봄,2019,4,9,화,N,2822,2514,69,239,578,0,10.4,24.0,2.0,66.5,52.06134,11.487290482673464,참치회덮밥,미소장국,또띠아피자,N,590
2019-04-10,봄,2019,4,10,수,N,2822,2513,64,245,0,0,8.4,10.9,1.7,79.6,48.340736,9.58883868101976,밥,육개장,꽁치구이*와사비장,N,350
2019-04-11,봄,2019,4,11,목,N,2822,2522,52,248,434,0,9.1,0.0,0.8,76.5,49.623385,11.286032413875894,베이컨김치볶음밥,새우튀김우동,찐만두,N,524
2019-04-12,봄,2019,4,12,금,N,2822,2379,155,288,0,0,10.9,0.0,1.0,63.9,52.886749,12.8462,밥,배추된장국,돈육강정,N,435
2019-04-15,봄,2019,4,15,월,N,2822,2531,113,178,609,0,11.3,0.0,1.1,52.8,53.809336,13.147531745971474,밥,차돌박이찌개,가자미카레튀김,N,647
2019-04-16,봄,2019,4,16,화,N,2822,2534,54,234,552,0,13.1,0.0,0.9,54.5,56.185605,15.189037897801777,(쌀:국내산),크림스프,미니햄버거,N,607
2019-04-17,봄,2019,4,17,수,N,2822,2502,57,263,0,0,15.2,0.0,1.0,62.4,59.078752,17.2236,밥,콩비지찌개,간장마늘치킨,N,472
2019-04-18,봄,2019,4,18,목,N,2822,2465,76,281,458,0,14.8,0.0,1.1,72.0,58.54144,16.731856603114263,김밥볶음밥,짬뽕,크림새우,N,528
2019-04-19,봄,2019,4,19,금,N,2822,2298,230,294,1,0,12.7,0.0,0.8,82.0,55.170860000000005,14.900769020797382,밥,고추장찌개,돈육굴소스볶음,N,412
2019-04-22,봄,2019,4,22,월,N,2822,2460,109,253,533,0,17.5,0.0,0.9,73.5,62.698375,19.639074489282308,밥,콩가루배추국,닭데리야끼조림,N,494
2019-04-23,봄,2019,4,23,화,N,2822,2490,60,272,576,0,14.7,8.3,0.4,90.1,58.434953,17.47026683544726,밥,수제비국,고등어구이,N,567
2019-04-24,봄,2019,4,24,수,N,2822,2490,59,273,0,0,17.6,6.0,0.5,93.3,63.470692,20.12780789851272,None,None,None,N,0
2019-04-25,봄,2019,4,25,목,N,2822,2443,85,294,452,0,15.2,11.1,0.7,95.4,59.325592,17.519988118165266,파인애플볶음밥,유부주머니국,새우까스*와사비소스,N,500
2019-04-26,봄,2019,4,26,금,N,2822,2310,215,297,0,0,12.3,0.0,1.3,80.1,54.562477,13.993031065889042,밥,시금치국,유린기,N,392
2019-04-29,봄,2019,4,29,월,N,2822,2418,152,252,544,0,11.1,54.2,0.6,94.0,52.17866,13.59672370574867,밥,매운소고기무국,삼치구이,N,564
