,datetime,year,month,date,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_number,season_fall,season_spring,season_summer,season_winter,weekdays_friday,weekdays_monday,weekdays_thursday,weekdays_tuesday,weekdays_wednesday,dinner_rice_N,dinner_rice_Y,new_dinner_N,new_dinner_Y
613,2018-07-31,2018,7,31,0,2704,2043,433,228,287,0,28.4,0.0,1.2,65.1,78.298216,30.657961639275705,494,0,0,1,0,0,0,0,1,0,1,0,1,0
614,2018-08-01,2018,8,1,0,2996,2298,489,209,0,0,29.1,0.0,1.1,62.4,78.924616,31.37638387658336,395,0,0,1,0,0,0,0,0,1,0,1,1,0
615,2018-08-02,2018,8,2,0,2996,2219,548,229,209,0,29.4,0.0,1.6,61.9,79.278914,31.70162261774988,425,0,0,1,0,0,0,1,0,0,1,0,1,0
616,2018-08-03,2018,8,3,0,2996,2089,665,242,34,0,28.9,0.0,1.3,67.4,79.354614,31.174009162072643,367,0,0,1,0,1,0,0,0,0,0,1,1,0
617,2018-08-06,2018,8,6,0,2996,2334,504,158,333,0,30.0,0.0,1.2,66.8,80.8872,32.3055405793442,522,0,0,1,0,0,1,0,0,0,0,1,1,0
618,2018-08-07,2018,8,7,0,2996,2321,469,206,366,0,28.4,0.1,1.2,73.9,79.514024,30.657961639275705,534,0,0,1,0,0,0,0,1,0,1,0,1,0
619,2018-08-08,2018,8,8,0,2996,2291,470,235,0,0,27.9,3.5,0.9,77.5,79.222775,30.1573427964181,421,0,0,1,0,0,0,0,0,1,0,1,1,0
620,2018-08-09,2018,8,9,0,2996,2278,491,227,271,0,28.8,0.0,1.0,75.1,80.30121199999999,31.0684,509,0,0,1,0,0,0,1,0,0,0,1,1,0
621,2018-08-10,2018,8,10,0,2996,2180,562,254,30,0,27.1,1.6,1.1,81.9,78.51225099999999,29.328198243930345,467,0,0,1,0,1,0,0,0,0,0,1,1,0
622,2018-08-13,2018,8,13,0,2996,2237,575,184,297,0,29.2,0.0,1.1,67.1,79.753968,31.478793158216018,465,0,0,1,0,0,1,0,0,0,0,1,1,0
623,2018-08-14,2018,8,14,1,2996,2228,551,217,153,0,29.1,0.0,1.0,65.0,79.30185,31.373800000000003,393,0,0,1,0,0,0,0,1,0,1,0,1,0
624,2018-08-16,2018,8,16,0,2996,2287,481,228,228,0,25.6,29.7,1.5,80.9,75.970596,27.72905629038341,488,0,0,1,0,0,0,1,0,0,1,0,1,0
625,2018-08-17,2018,8,17,0,2996,2221,530,245,30,0,24.2,0.0,1.7,60.1,71.706458,26.228346021743636,482,0,0,1,0,1,0,0,0,0,0,1,1,0
626,2018-08-20,2018,8,20,0,2996,2586,204,206,475,0,24.8,0.0,1.0,68.5,73.41062,26.996400000000005,563,0,0,1,0,0,1,0,0,0,0,1,1,0
627,2018-08-21,2018,8,21,0,2996,2591,168,237,355,0,26.6,0.0,1.1,65.5,75.72827000000001,28.81615183576709,629,0,0,1,0,0,0,0,1,0,1,0,1,0
628,2018-08-22,2018,8,22,0,2996,2611,147,238,0,0,28.9,0.0,2.4,62.4,78.63906399999999,31.183559492246136,536,0,0,1,0,0,0,0,0,1,0,1,1,0
629,2018-08-23,2018,8,23,0,2996,2601,132,263,289,0,26.4,17.7,3.1,79.5,77.09361999999999,28.44612382173345,577,0,0,1,0,0,0,1,0,0,1,0,1,0
630,2018-08-24,2018,8,24,0,2996,2493,219,284,46,0,27.8,5.4,3.2,66.5,77.61063,29.979360589736345,529,0,0,1,0,1,0,0,0,0,0,1,1,0
631,2018-08-27,2018,8,27,0,2996,2632,138,226,492,0,23.7,46.0,0.5,92.4,73.963612,26.08371028631265,560,0,0,1,0,0,1,0,0,0,0,1,1,0
632,2018-08-28,2018,8,28,0,2996,2649,104,243,376,0,26.1,0.1,1.0,81.5,76.845285,28.3198,593,0,0,1,0,0,0,0,1,0,1,0,1,0
633,2018-08-29,2018,8,29,0,2996,2635,103,258,0,0,26.4,0.0,1.1,76.6,76.75037599999999,28.61133327250178,0,0,0,1,0,0,0,0,0,1,1,0,1,0
634,2018-08-30,2018,8,30,0,2996,2626,106,264,304,0,26.6,6.0,1.3,79.3,77.38896199999999,28.79351219693877,556,0,0,1,0,0,0,1,0,0,1,0,1,0
635,2018-08-31,2018,8,31,0,2996,2491,216,289,70,0,24.3,31.6,1.2,85.9,74.364263,26.43604060535021,424,0,0,1,0,1,0,0,0,0,0,1,1,0
636,2018-09-03,2018,9,3,0,2763,2408,122,233,393,0,23.4,58.1,0.6,87.9,73.047214,25.73537482081773,577,1,0,0,0,0,1,0,0,0,0,1,1,0
637,2018-09-04,2018,9,4,0,2763,2410,91,262,404,0,24.2,33.3,1.5,67.6,72.430808,26.266650703954937,604,1,0,0,0,0,0,0,1,0,1,0,1,0
638,2018-09-05,2018,9,5,0,2763,2401,93,269,0,0,22.4,0.0,1.2,68.3,69.823308,24.47954061401888,425,1,0,0,0,0,0,0,0,1,0,1,1,0
639,2018-09-06,2018,9,6,0,2763,2374,106,283,280,0,22.0,0.0,0.5,77.6,69.92448,24.42386863725365,538,1,0,0,0,0,0,1,0,0,1,0,1,0
640,2018-09-07,2018,9,7,0,2763,2296,164,303,56,0,21.1,3.7,0.9,81.5,68.761035,23.280013518675467,467,1,0,0,0,1,0,0,0,0,0,1,1,0
641,2018-09-10,2018,9,10,0,2763,2421,99,243,343,0,20.3,0.0,1.2,62.8,66.383516,22.317093255179,535,1,0,0,0,0,1,0,0,0,0,1,1,0
642,2018-09-11,2018,9,11,0,2763,2424,67,272,370,0,19.5,0.0,1.3,63.3,65.263165,21.44502156543855,570,1,0,0,0,0,0,0,1,0,1,0,1,0
643,2018-09-12,2018,9,12,0,2763,2390,73,300,0,0,22.0,0.0,1.0,70.0,69.356,24.146,435,1,0,0,0,0,0,0,0,1,0,1,1,0
644,2018-09-13,2018,9,13,0,2763,2390,67,306,297,0,20.7,10.2,0.4,84.6,68.30627799999999,23.25385149261659,571,1,0,0,0,0,0,1,0,0,0,1,1,0
645,2018-09-14,2018,9,14,0,2763,2276,174,313,132,0,21.4,24.7,0.5,89.0,69.76254,23.838042172879888,375,1,0,0,0,1,0,0,0,0,0,1,1,0
646,2018-09-17,2018,9,17,0,2763,2420,91,252,465,0,23.1,0.0,0.3,75.4,71.472026,25.653179764729355,522,1,0,0,0,0,1,0,0,0,0,1,1,0
647,2018-09-18,2018,9,18,0,2763,2407,67,289,446,0,22.8,0.0,0.8,72.0,70.72384,25.042113390216,597,1,0,0,0,0,0,0,1,0,1,0,1,0
648,2018-09-19,2018,9,19,0,2763,2398,77,288,0,0,20.6,0.2,0.5,78.1,67.74541400000001,23.05694022038154,0,1,0,0,0,0,0,0,0,1,1,0,1,0
649,2018-09-20,2018,9,20,0,2763,2393,93,277,385,0,20.3,10.1,0.6,89.3,67.91972100000001,22.676039986938537,468,1,0,0,0,0,0,1,0,0,1,0,1,0
650,2018-09-21,2018,9,21,1,2763,2262,260,241,51,0,19.4,18.3,0.6,89.8,66.419588,21.78784600290909,247,1,0,0,0,1,0,0,0,0,0,1,1,0
651,2018-10-08,2018,10,8,1,2805,2148,424,233,216,0,15.5,0.0,0.9,62.3,59.506035,17.616330584063885,442,1,0,0,0,0,1,0,0,0,0,1,1,0
652,2018-10-10,2018,10,10,0,2805,2493,80,232,1044,0,15.0,0.0,1.2,60.0,58.78,16.859488016202132,751,1,0,0,0,0,0,0,0,1,0,1,1,0
653,2018-10-11,2018,10,11,0,2805,2498,67,240,430,0,12.0,0.0,1.3,47.8,54.863240000000005,13.682531461741146,743,1,0,0,0,0,0,1,0,0,1,0,1,0
654,2018-10-12,2018,10,12,0,2805,2325,192,288,28,0,9.9,0.0,0.7,66.1,51.345161,12.241155869871807,467,1,0,0,0,1,0,0,0,0,0,1,1,0
655,2018-10-15,2018,10,15,0,2805,2461,101,243,268,0,14.3,0.0,0.5,71.9,57.780183,16.90576234445701,533,1,0,0,0,0,1,0,0,0,0,1,1,0
656,2018-10-16,2018,10,16,0,2805,2469,63,273,315,0,11.8,0.0,0.4,80.0,53.7636,14.674867584482085,570,1,0,0,0,0,0,0,1,0,1,0,1,0
657,2018-10-17,2018,10,17,0,2805,2443,68,294,0,0,12.3,0.0,0.3,73.1,54.711087,15.40909644316708,422,1,0,0,0,0,0,0,0,1,0,1,1,0
658,2018-10-18,2018,10,18,0,2805,2432,74,299,175,0,12.4,0.0,0.7,60.8,55.113408,14.731171081330984,532,1,0,0,0,0,0,1,0,0,1,0,1,0
660,2018-10-22,2018,10,22,0,2805,2428,141,236,290,0,12.6,0.0,0.3,75.0,55.1365,15.693654313210477,498,1,0,0,0,0,1,0,0,0,0,1,1,0
661,2018-10-23,2018,10,23,0,2805,2455,73,277,243,0,13.8,0.0,0.4,77.4,56.984188,16.602729136871858,446,1,0,0,0,0,0,0,1,0,1,0,1,0
662,2018-10-24,2018,10,24,0,2805,2424,82,299,1,0,11.8,0.0,0.4,71.4,53.988748,14.674867584482085,464,1,0,0,0,0,0,0,0,1,0,1,1,0
663,2018-10-25,2018,10,25,0,2805,2380,110,315,158,0,11.3,0.0,0.5,69.4,53.292578000000006,13.976630022588187,469,1,0,0,0,0,0,1,0,0,1,0,1,0
664,2018-10-26,2018,10,26,0,2805,2234,263,308,25,0,12.4,0.9,0.2,86.0,54.60336,15.838290585271258,370,1,0,0,0,1,0,0,0,0,0,1,1,0
665,2018-10-29,2018,10,29,0,2805,2400,155,250,316,0,10.4,0.1,1.1,75.8,51.688968,12.225848211277617,596,1,0,0,0,0,1,0,0,0,0,1,1,0
666,2018-10-30,2018,10,30,0,2805,2416,89,300,206,0,8.1,0.0,0.7,65.0,48.77835,10.4483449176212,449,1,0,0,0,0,0,0,1,0,0,1,1,0
667,2018-10-31,2018,10,31,0,2805,2388,111,306,0,0,8.1,0.0,0.5,68.8,48.539672,10.852222212594778,0,1,0,0,0,0,0,0,0,1,1,0,1,0
668,2018-11-01,2018,11,1,0,2815,2427,89,299,172,0,6.8,0.0,0.5,68.8,46.601216,9.582931539784951,483,1,0,0,0,0,0,1,0,0,1,0,1,0
669,2018-11-02,2018,11,2,0,2815,2305,211,299,43,0,7.6,0.0,0.5,64.4,48.092256,10.364033492283305,434,1,0,0,0,1,0,0,0,0,0,1,1,0
670,2018-11-05,2018,11,5,0,2815,2463,104,248,391,0,9.7,0.0,0.3,69.6,50.887888,12.942928236124308,542,1,0,0,0,0,1,0,0,0,0,1,1,0
671,2018-11-06,2018,11,6,0,2815,2477,69,269,393,0,10.9,0.0,0.2,74.9,52.500759,14.446314390643632,540,1,0,0,0,0,0,0,1,0,1,0,1,0
672,2018-11-07,2018,11,7,0,2815,2448,68,299,0,0,12.8,0.5,0.3,82.3,55.32815600000001,15.883359559906076,379,1,0,0,0,0,0,0,0,1,0,1,1,0
673,2018-11-08,2018,11,8,0,2815,2458,72,285,305,0,14.0,19.5,0.9,88.6,57.25016,16.099272655150067,443,1,0,0,0,0,0,1,0,0,0,1,1,0
674,2018-11-09,2018,11,9,0,2815,2328,185,302,38,0,12.7,0.0,1.9,62.4,55.509352,13.993496496439056,454,1,0,0,0,1,0,0,0,0,0,1,1,0
675,2018-11-12,2018,11,12,0,2815,2464,123,228,401,0,10.6,1.5,0.8,75.4,52.016276,12.792172666759846,574,1,0,0,0,0,1,0,0,0,0,1,1,0
676,2018-11-13,2018,11,13,0,2815,2444,91,280,328,0,9.5,0.0,0.5,77.0,50.22585,12.219150629466892,468,1,0,0,0,0,0,0,1,0,1,0,1,0
677,2018-11-14,2018,11,14,0,2815,2463,89,263,0,0,8.9,0.0,0.5,75.5,49.364805,11.63332416509313,391,1,0,0,0,0,0,0,0,1,0,1,1,0
678,2018-11-15,2018,11,15,0,2815,2386,147,282,291,0,8.7,0.0,0.4,74.9,49.087437,11.686682178277929,540,1,0,0,0,0,0,1,0,0,1,0,1,0
679,2018-11-16,2018,11,16,0,2815,2269,251,295,59,0,8.6,1.0,0.3,87.0,48.23218,11.89954937929852,435,1,0,0,0,1,0,0,0,0,0,1,1,0
680,2018-11-19,2018,11,19,0,2815,2467,118,230,416,0,7.1,0.0,0.6,62.6,47.499354,9.649194887840032,442,1,0,0,0,0,1,0,0,0,0,1,1,0
681,2018-11-20,2018,11,20,0,2815,2467,70,278,344,0,5.6,0.0,0.6,60.3,45.556132,8.168871581124293,485,1,0,0,0,0,0,0,1,0,1,0,1,0
682,2018-11-21,2018,11,21,0,2815,2444,81,290,0,0,5.9,0.0,0.4,63.4,45.715994,8.987676004932244,411,1,0,0,0,0,0,0,0,1,0,1,1,0
683,2018-11-22,2018,11,22,0,2815,2448,80,287,325,0,5.4,0.0,1.8,42.0,46.91332,6.337136933992842,436,1,0,0,0,0,0,1,0,0,1,0,1,0
684,2018-11-23,2018,11,23,0,2815,2288,222,305,57,0,2.8,0.0,0.8,56.1,42.100792,4.960243351763291,363,1,0,0,0,1,0,0,0,0,0,1,1,0
685,2018-11-26,2018,11,26,0,2815,2493,107,215,447,0,5.2,0.0,0.5,77.3,43.437504,8.020727634788248,476,1,0,0,0,0,1,0,0,0,0,1,1,0
686,2018-11-27,2018,11,27,0,2815,2491,60,264,418,0,6.6,0.0,0.4,73.4,45.945756,9.66242754826866,529,1,0,0,0,0,0,0,1,0,1,0,1,0
687,2018-11-28,2018,11,28,0,2815,2448,69,298,1,0,5.9,0.0,0.7,58.1,46.164321,8.257131531537125,0,1,0,0,0,0,0,0,0,1,1,0,1,0
688,2018-11-29,2018,11,29,0,2815,2436,86,293,354,0,5.0,0.0,0.4,53.1,45.38515,8.120138306356841,454,1,0,0,0,0,0,1,0,0,0,1,1,0
689,2018-11-30,2018,11,30,0,2815,2305,196,314,60,0,5.7,0.0,0.5,67.9,45.038897,8.508916355099718,362,1,0,0,0,1,0,0,0,0,0,1,1,0
690,2018-12-03,2018,12,3,0,2846,2579,80,187,798,0,12.8,9.5,0.3,90.9,55.188148,15.883359559906076,544,0,0,0,1,0,1,0,0,0,0,1,1,0
691,2018-12-04,2018,12,4,0,2846,2536,64,246,802,0,13.3,12.0,1.1,68.0,56.30256,15.195717378624495,617,0,0,0,1,0,0,0,1,0,1,0,1,0
692,2018-12-05,2018,12,5,0,2846,2505,87,254,0,0,7.3,0.0,1.1,41.1,49.305997000000005,9.051160480665429,414,0,0,0,1,0,0,0,0,1,0,1,1,0
693,2018-12-06,2018,12,6,0,2846,2490,90,266,589,0,5.8,2.5,1.0,69.4,45.058748,7.654399999999999,515,0,0,0,1,0,0,1,0,0,1,0,1,0
694,2018-12-07,2018,12,7,0,2846,2364,182,300,83,0,0.2,0.0,3.1,33.8,41.695524,-0.2869755828391322,353,0,0,0,1,1,0,0,0,0,0,1,1,0
695,2018-12-10,2018,12,10,0,2846,2544,98,204,863,0,-1.7,0.0,0.6,42.1,38.194157,0.964631488441028,597,0,0,0,1,0,1,0,0,0,0,1,1,0
696,2018-12-11,2018,12,11,0,2846,2527,69,250,716,0,2.0,1.5,0.5,78.1,38.29808,4.896319824794835,569,0,0,0,1,0,0,0,1,0,1,0,1,0
697,2018-12-12,2018,12,12,0,2846,2509,75,262,0,0,1.2,0.0,1.7,51.3,40.545544,2.006278373854444,354,0,0,0,1,0,0,0,0,1,0,1,1,0
698,2018-12-13,2018,12,13,0,2846,2528,65,253,652,0,0.8,0.0,1.1,54.4,39.599648,2.39455717454311,475,0,0,0,1,0,0,1,0,0,1,0,1,0
699,2018-12-14,2018,12,14,0,2846,2409,160,277,113,0,-0.1,0.0,1.0,44.9,39.753849,1.6481999999999992,411,0,0,0,1,1,0,0,0,0,0,1,1,0
700,2018-12-17,2018,12,17,0,2846,2555,90,201,602,0,2.2,0.0,0.9,72.3,39.317794,4.165083614361377,421,0,0,0,1,0,1,0,0,0,0,1,1,0
701,2018-12-18,2018,12,18,0,2846,2516,87,243,525,0,1.5,0.0,0.4,68.5,38.736725,4.746380589674732,432,0,0,0,1,0,0,0,1,0,1,0,1,0
702,2018-12-19,2018,12,19,0,2846,2504,86,256,0,0,4.6,0.0,0.8,64.6,43.730084,6.767611655224035,390,0,0,0,1,0,0,0,0,1,0,1,1,0
703,2018-12-20,2018,12,20,0,2846,2498,106,242,235,0,4.4,0.0,0.4,74.9,42.415944,7.541779840639909,373,0,0,0,1,0,0,1,0,0,0,1,1,0
704,2018-12-21,2018,12,21,0,2846,2410,175,261,163,0,4.8,0.0,0.5,78.5,42.69282,7.630176658539072,456,0,0,0,1,1,0,0,0,0,0,1,1,0
705,2018-12-24,2018,12,24,1,2846,1793,894,159,26,0,1.0,0.0,0.8,46.4,40.934160000000006,3.1528750483025463,104,0,0,0,1,0,1,0,0,0,0,1,1,0
706,2018-12-26,2018,12,26,0,2846,2421,184,241,0,0,5.3,0.0,1.5,33.4,47.569298,6.52417528717052,0,0,0,0,1,0,0,0,0,1,1,0,1,0
707,2018-12-27,2018,12,27,0,2846,2411,182,253,132,0,-0.6,0.0,2.7,16.5,43.35649,-0.8601968844284831,251,0,0,0,1,0,0,1,0,0,1,0,1,0
708,2018-12-28,2018,12,28,0,2846,2267,315,264,18,0,-3.8,0.0,2.0,28.3,38.110454,-3.628671290814557,406,0,0,0,1,1,0,0,0,0,0,1,1,0
709,2018-12-31,2018,12,31,1,2846,1629,1085,132,28,0,-1.2,0.0,0.6,37.1,39.581952,1.4580725906796064,135,0,0,0,1,0,1,0,0,0,0,1,1,0
710,2019-01-02,2019,1,2,0,2985,2748,108,129,0,0,-0.6,0.0,1.0,48.8,38.545728,1.1392000000000004,407,0,0,0,1,0,0,0,0,1,0,1,1,0
711,2019-01-03,2019,1,3,0,2985,2658,120,207,444,0,-1.8,0.0,0.4,50.0,36.801,1.565409028231601,494,0,0,0,1,0,0,1,0,0,1,0,1,0
712,2019-01-04,2019,1,4,0,2985,2533,218,234,65,0,-0.4,0.0,0.3,45.8,39.245232,3.362813277996624,482,0,0,0,1,1,0,0,0,0,0,1,1,0
713,2019-01-07,2019,1,7,0,2985,2661,113,211,439,0,0.1,0.0,0.6,44.0,40.13256,2.7410194564999157,407,0,0,0,1,0,1,0,0,0,0,1,1,0
714,2019-01-08,2019,1,8,0,2985,2664,98,223,444,0,0.8,0.0,1.3,44.0,41.00448,2.090546240219681,417,0,0,0,1,0,0,0,1,0,1,0,1,0
715,2019-01-09,2019,1,9,0,2985,2675,85,225,0,0,-0.4,0.0,1.0,38.8,40.273952,1.3428000000000002,335,0,0,0,1,0,0,0,0,1,0,1,1,0
716,2019-01-10,2019,1,10,0,2985,2648,94,243,363,0,2.5,0.0,1.3,47.4,42.71995,3.8500439970577616,475,0,0,0,1,0,0,1,0,0,1,0,1,0
717,2019-01-11,2019,1,11,0,2985,2557,177,251,1,0,2.4,0.0,0.6,64.1,40.600716000000006,5.010848526797381,430,0,0,0,1,1,0,0,0,0,0,1,1,0
718,2019-01-14,2019,1,14,0,2985,2700,99,186,487,0,1.2,0.0,0.4,65.9,38.631192,4.457201356816267,573,0,0,0,1,0,1,0,0,0,0,1,1,0
719,2019-01-15,2019,1,15,0,2985,2691,71,223,417,0,2.2,0.0,1.2,55.9,41.305802,3.678856495654235,569,0,0,0,1,0,0,0,1,0,1,0,1,0
720,2019-01-16,2019,1,16,0,2985,2677,80,228,0,0,-0.8,0.0,1.5,30.1,41.109308,0.1522652320178774,356,0,0,0,1,0,0,0,0,1,0,1,1,0
721,2019-01-17,2019,1,17,0,2985,2667,71,247,326,0,0.0,0.0,1.2,51.5,38.9355,1.4134354530600657,515,0,0,0,1,0,0,1,0,0,1,0,1,0
722,2019-01-18,2019,1,18,0,2985,2513,196,276,1,0,0.7,0.0,0.5,56.6,39.165438,3.627029151985012,386,0,0,0,1,1,0,0,0,0,0,1,1,0
723,2019-01-21,2019,1,21,0,2985,2672,114,199,468,0,-0.5,0.0,0.7,55.1,37.742955,1.8826925902016247,579,0,0,0,1,0,1,0,0,0,0,1,1,0
724,2019-01-22,2019,1,22,0,2985,2682,73,230,436,0,0.5,0.0,0.6,62.3,38.104485,3.1357723382907787,564,0,0,0,1,0,0,0,1,0,1,0,1,0
725,2019-01-23,2019,1,23,0,2985,2675,86,224,0,0,1.7,0.0,0.7,55.8,40.636714,4.073905976285702,392,0,0,0,1,0,0,0,0,1,0,1,1,0
726,2019-01-24,2019,1,24,0,2985,2653,91,241,401,0,0.8,0.0,0.6,50.9,40.072428,3.431836999633925,520,0,0,0,1,0,0,1,0,0,1,0,1,0
727,2019-01-25,2019,1,25,0,2985,2532,186,267,1,0,0.4,0.0,1.4,45.1,40.353296,1.5370856909161774,431,0,0,0,1,1,0,0,0,0,0,1,1,0
728,2019-01-28,2019,1,28,0,2985,2688,94,203,426,0,1.7,0.0,1.6,44.9,42.011967,2.645242290763574,511,0,0,0,1,0,1,0,0,0,0,1,1,0
729,2019-01-29,2019,1,29,0,2985,2705,61,219,385,0,0.1,0.0,0.7,49.5,39.351505,2.480296240951829,278,0,0,0,1,0,0,0,1,0,1,0,1,0
730,2019-01-30,2019,1,30,0,2985,2693,66,226,1,0,3.8,0.0,0.6,46.5,44.47783,6.392483613065405,0,0,0,0,1,0,0,0,0,1,1,0,1,0
731,2019-01-31,2019,1,31,0,2985,2671,96,218,325,0,0.7,9.5,1.0,71.6,37.124388,2.462600000000001,524,0,0,0,1,0,0,1,0,0,0,1,1,0
732,2019-02-01,2019,2,1,1,2806,2343,283,180,2,0,-1.0,0.0,1.0,59.5,36.39245,0.7320000000000007,171,0,0,0,1,1,0,0,0,0,0,1,1,0
733,2019-02-07,2019,2,7,0,2806,2313,392,101,447,0,5.2,0.0,1.8,45.9,46.311232,6.125717150363769,553,0,0,0,1,0,0,1,0,0,0,1,1,0
734,2019-02-08,2019,2,8,0,2806,2243,373,190,3,0,1.7,0.0,1.3,23.9,44.661537,3.02204505266337,532,0,0,0,1,1,0,0,0,0,0,1,1,0
735,2019-02-11,2019,2,11,0,2806,2580,67,159,758,0,1.1,0.0,1.8,34.4,42.646416,1.7916115859677364,772,0,0,0,1,0,1,0,0,0,0,1,1,0
736,2019-02-12,2019,2,12,0,2806,2515,51,240,648,0,0.9,0.0,0.7,48.0,40.59268,3.2771011086187656,649,0,0,0,1,0,0,0,1,0,1,0,1,0
737,2019-02-13,2019,2,13,0,2806,2514,61,231,0,0,3.2,0.0,1.4,34.1,45.095988000000006,4.448892018934521,497,0,0,0,1,0,0,0,0,1,0,1,1,0
738,2019-02-14,2019,2,14,0,2806,2494,73,239,605,0,2.5,0.0,1.0,37.0,43.94975,4.295000000000001,578,0,0,0,1,0,0,1,0,0,1,0,1,0
739,2019-02-15,2019,2,15,0,2806,2369,159,278,1,0,4.1,0.0,0.8,52.3,44.264957,6.265564904262717,450,0,0,0,1,1,0,0,0,0,0,1,1,0
740,2019-02-18,2019,2,18,0,2806,2507,104,195,728,0,2.3,0.0,0.5,44.0,42.87288,5.189233056981719,678,0,0,0,1,0,1,0,0,0,0,1,1,0
741,2019-02-19,2019,2,19,0,2806,2516,62,228,663,0,4.2,29.0,0.5,85.9,40.990022,7.044350194165306,653,0,0,0,1,0,0,0,1,0,1,0,1,0
742,2019-02-20,2019,2,20,0,2806,2500,65,241,0,0,4.5,0.0,1.3,58.5,44.185675,5.920041358043738,472,0,0,0,1,0,0,0,0,1,0,1,1,0
743,2019-02-21,2019,2,21,0,2806,2456,81,269,540,0,4.0,0.0,0.9,57.8,43.56348,5.985553129057957,620,0,0,0,1,0,0,1,0,0,1,0,1,0
744,2019-02-22,2019,2,22,0,2806,2327,178,301,1,0,4.2,0.0,0.4,64.0,43.21112,7.348993685400931,478,0,0,0,1,1,0,0,0,0,0,1,1,0
745,2019-02-25,2019,2,25,0,2806,2470,122,214,752,0,6.9,0.0,0.6,56.0,47.70636,9.451818446944598,645,0,0,0,1,0,1,0,0,0,0,1,1,0
746,2019-02-26,2019,2,26,0,2806,2458,109,239,644,0,6.6,0.0,0.8,49.4,47.809596,8.775798659069304,566,0,0,0,1,0,0,0,1,0,1,0,1,0
747,2019-02-27,2019,2,27,0,2806,2432,100,274,0,0,7.9,0.5,0.8,67.8,48.306238,10.081120211568733,0,0,0,0,1,0,0,0,0,1,1,0,1,0
748,2019-02-28,2019,2,28,1,2806,2281,254,271,116,0,8.5,0.5,0.8,64.6,49.38329,10.683576312722312,464,0,0,0,1,0,0,1,0,0,0,1,1,0
749,2019-03-04,2019,3,4,0,2836,2451,213,172,708,0,10.2,0.0,0.9,63.4,51.897932,12.256059235235064,658,0,1,0,0,0,1,0,0,0,0,1,1,0
750,2019-03-05,2019,3,5,0,2836,2539,67,230,736,0,8.9,0.0,0.7,65.8,49.897238,11.245149785288138,646,0,1,0,0,0,0,0,1,0,1,0,1,0
751,2019-03-06,2019,3,6,0,2836,2542,56,238,0,0,9.2,2.0,0.8,80.5,49.57244,11.38644176406816,443,0,1,0,0,0,0,0,0,1,0,1,1,0
752,2019-03-07,2019,3,7,0,2836,2526,45,265,589,0,7.5,0.0,1.2,62.8,48.057500000000005,9.136461734631098,637,0,1,0,0,0,0,1,0,0,1,0,1,0
753,2019-03-08,2019,3,8,0,2836,2406,130,300,4,0,6.7,0.0,0.8,65.8,46.682114,8.876208009261571,542,0,1,0,0,1,0,0,0,0,0,1,1,0
754,2019-03-11,2019,3,11,0,2836,2550,81,205,690,0,6.8,0.0,1.3,79.9,45.761168,8.300538323177609,707,0,1,0,0,0,1,0,0,0,0,1,1,0
755,2019-03-12,2019,3,12,0,2836,2533,59,244,642,0,6.9,0.0,1.9,65.9,46.966929,7.840372056726199,653,0,1,0,0,0,0,0,1,0,1,0,1,0
756,2019-03-13,2019,3,13,0,2836,2531,61,244,0,0,4.5,0.0,2.2,38.4,46.16452,5.042139085517505,442,0,1,0,0,0,0,0,0,1,0,1,1,0
757,2019-03-14,2019,3,14,0,2836,2488,62,286,417,0,5.3,0.0,0.9,54.3,45.677221,7.3003366674499315,530,0,1,0,0,0,0,1,0,0,0,1,1,0
758,2019-03-15,2019,3,15,0,2836,2358,174,304,4,0,5.1,0.0,1.6,65.4,44.380846,6.211729406711351,466,0,1,0,0,1,0,0,0,0,0,1,1,0
759,2019-03-18,2019,3,18,0,2836,2512,107,217,607,0,8.1,0.0,1.0,63.9,48.847441,9.995800000000004,619,0,1,0,0,0,1,0,0,0,0,1,1,0
760,2019-03-19,2019,3,19,0,2836,2516,72,248,553,0,11.6,0.0,0.9,59.6,54.017664,13.67197996888796,627,0,1,0,0,0,0,0,1,0,1,0,1,0
761,2019-03-20,2019,3,20,0,2836,2498,77,261,0,0,11.2,19.0,0.7,81.4,52.757432,13.53596377983058,412,0,1,0,0,0,0,0,0,1,0,1,1,0
762,2019-03-21,2019,3,21,0,2836,2495,81,260,457,0,14.6,0.0,2.0,58.4,58.215936,15.958208753705131,470,0,1,0,0,0,0,1,0,0,1,0,1,0
763,2019-03-22,2019,3,22,0,2836,2373,168,295,3,0,9.3,0.0,1.8,40.9,51.749963,10.4598227147598,466,0,1,0,0,1,0,0,0,0,0,1,1,0
764,2019-03-25,2019,3,25,0,2836,2493,111,232,585,0,6.0,0.0,0.9,64.9,45.73436,8.00829703427638,555,0,1,0,0,0,1,0,0,0,0,1,1,0
765,2019-03-26,2019,3,26,0,2836,2501,83,252,525,0,9.7,0.0,0.8,59.8,51.348194,11.888488515029476,541,0,1,0,0,0,0,0,1,0,1,0,1,0
766,2019-03-27,2019,3,27,0,2836,2485,92,259,0,0,12.3,0.0,1.6,55.5,55.084735,13.764290358130175,0,0,1,0,0,0,0,0,0,1,1,0,1,0
767,2019-03-28,2019,3,28,0,2836,2470,84,282,522,0,12.8,0.0,1.1,68.0,55.56096,14.683670970461243,597,0,1,0,0,0,0,1,0,0,1,0,1,0
