일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,연휴,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,기온,강수량,풍속,습도,불쾌지수,체감온도
2016-08-05,금,2644,1894,538,212,46,0,641,448,8,5,여름,N,N,N,밥,된장찌개,매콤돼지갈비찜,밥,쇠고기무국,쭈꾸미볶음,27.7,0.0,1.2,69.8,77.89685399999999,29.93714585299574
2016-08-08,월,2644,2043,421,180,255,0,1038,480,8,8,여름,N,N,N,밥,호박잎된장국,유자청제육볶음,밥,북어국,찜닭,27.5,0.4,1.0,73.0,78.01025,29.745000000000005
2016-08-09,화,2644,2070,392,182,286,0,874,470,8,9,여름,N,N,N,밥,콩나물국,미니함박조림,작은밥,콩국수,멕시칸샐러드,27.4,0.0,1.0,73.8,77.959588,29.6432
2016-08-10,수,2644,2045,411,188,0,0,842,451,8,10,여름,N,N,N,밥,사과오이냉국,장어강정,밥,닭개장,해물청경채볶음,29.1,0.0,1.1,67.0,79.59203,31.37638387658336
2016-08-11,목,2644,2029,413,202,295,0,845,530,8,11,여름,N,N,N,밥,시래기국,삼겹살오븐구이,볶음밥,스파게티/크림스프,치킨텐더,29.9,0.0,1.0,67.1,80.78597099999999,32.1882
2016-08-12,금,2644,1842,587,215,60,0,708,410,8,12,여름,Y,N,N,불고기덮밥,맑은국,새우까스&탈탈소스,밥,김치찌개,삼치된장구이,30.5,0.0,1.1,66.3,81.543385,32.810113819440474
2016-08-16,화,2644,2115,352,177,351,0,1023,561,8,16,여름,N,N,N,밥,닭곰탕,고등어조림,김밥볶음밥,미소장국,과일샐러드,27.1,0.0,0.8,76.0,77.77304000000001,29.359715448483335
2016-08-17,수,2644,2142,311,191,0,0,924,465,8,17,여름,N,N,N,밥,대구매운탕,오징어볶음,밥,콩비지찌개,돈육굴소스볶음,26.8,13.9,0.9,78.3,77.585656,29.04483364854797
2016-08-18,목,2644,2155,274,215,364,0,943,574,8,18,여름,N,N,N,밥,열무된장국,갈릭돈가스,유부초밥,김치우동,왕새우튀김,27.2,0.0,1.0,71.6,77.373648,29.439600000000002
2016-08-19,금,2644,2062,345,237,59,0,754,532,8,19,여름,N,N,N,단호박영양밥,도토리묵냉국,소고기숙주볶음,밥,된장찌개,훈제오리/무쌈/양파절임,27.5,0.0,0.9,68.9,77.480325,29.752794015374413
2016-08-22,월,2644,2370,115,159,458,0,1266,729,8,22,여름,N,N,N,밥,꽃게탕,고추잡채*꽃빵,밥,무채국,돈육볶음,28.4,0.2,1.2,65.3,78.32584800000001,30.657961639275705
2016-08-23,화,2644,2347,86,211,386,0,1145,563,8,23,여름,N,N,N,밥,배추된장국,칠리탕수육,김치볶음밥,유부장국,허니버터옥수수,26.8,1.1,0.9,73.0,76.93736,29.04483364854797
2016-08-24,수,2644,2322,113,209,0,0,941,588,8,24,여름,N,N,N,밥,해물된장찌개,닭볶음,밥,감자국,등갈비김치찜,26.9,0.0,1.3,59.0,75.36429,29.104011801086664
2016-08-25,목,2644,2280,123,241,308,0,885,508,8,25,여름,N,N,N,밥,육개장,동태무조림,콩국수,작은밥,춘권,26.6,0.0,1.0,69.0,76.14946,28.828800000000008
2016-08-26,금,2644,2181,194,269,70,0,813,489,8,26,여름,N,N,N,밥,떡국,마늘치킨,밥,콩나물냉국,주꾸미볶음,22.1,3.8,1.1,80.6,70.309674,24.20773416229779
2016-08-29,월,2644,2310,132,202,352,0,1258,568,8,29,여름,N,N,N,밥,순두부찌개,소불고기,밥,차돌박이찌개,닭갈비,21.1,0.1,1.8,61.1,67.416879,22.93358994887521
2016-08-30,화,2644,2306,96,242,268,0,901,514,8,30,여름,N,N,N,밥,버섯매운탕,갈치구이,굴소스해물볶음밥,맑은국,수제고로케*케찹,22.0,0.0,2.1,55.1,68.24148,23.812363410319946
2016-08-31,수,2644,2310,98,236,0,0,915,498,8,31,여름,N,N,N,낙지비빔밥,가쯔오장국,계란말이,밥,청국장찌개,깐풍육,24.8,0.0,4.3,43.6,70.857872,26.59243789006944
2016-09-01,목,2769,2420,99,250,336,0,953,468,9,1,가을,N,N,N,밥,오징어국,목살데리야끼,참치주먹밥,로제파스타/스프,고구마치즈구이,25.0,20.8,1.8,64.3,73.26935,27.056275729642163
2016-09-02,금,2769,2313,177,279,76,0,832,460,9,2,가을,N,N,N,밥,시래기된장국,닭찜,밥,알탕,돈육장조림,19.2,76.4,0.8,89.8,66.079784,21.427376783294513
2016-09-05,월,2769,2444,100,225,447,0,1164,554,9,5,가을,N,N,N,밥,쇠고기샤브국,오징어볶음,밥,어묵국,제육볶음,24.9,0.5,0.6,82.9,75.04997900000001,27.21569812753347
2016-09-06,화,2769,2457,59,253,477,0,784,560,9,6,가을,N,N,N,밥,부대찌개,가자미카레튀김,볶음밥/짜장소스,유부장국,멕시칸샐러드,24.2,0.0,0.7,81.4,73.763612,26.484042879418304
2016-09-07,수,2769,2463,65,241,0,0,926,504,9,7,가을,N,N,N,곤드레밥,두부맑은국,돈육떡강정,밥,얼갈이된장국,닭오븐구이,23.6,0.0,0.6,79.5,72.62188,25.932751261713165
2016-09-08,목,2769,2445,69,255,438,0,758,548,9,8,가을,N,N,N,밥,된장찌개,오리고추장볶음,김밥,잔치국수,새우까스*타르타르,23.3,0.0,0.8,68.1,71.143327,25.544160141177322
2016-09-09,금,2769,2344,137,288,86,0,682,485,9,9,가을,N,N,N,밥,황태맑은국,유린기,밥,쇠고기미역국,자반고등어구이,23.1,0.0,0.8,74.0,71.35206,25.34334144079279
2016-09-12,월,2769,2265,328,176,306,0,924,504,9,12,가을,N,N,N,밥,시래기국,닭볶음,볶음밥,쌀국수,미니햄버거,20.3,8.5,0.7,84.9,67.664653,22.59961914954199
2016-09-13,화,2769,2150,511,108,52,0,820,238,9,13,가을,Y,N,N,밥,토란국,매운돼지갈비찜,밥,참치김치찌개,주꾸미볶음,21.8,0.0,0.9,74.6,69.390372,23.987973885501916
2016-09-19,월,2769,2422,167,180,550,0,1271,662,9,19,가을,N,N,N,밥,어묵국,오리훈제고추장볶음,밥,수제비국,탕평채,20.7,0.0,2.3,62.5,66.937625,22.37178244326673
2016-09-20,화,2769,2473,69,227,588,0,1039,627,9,20,가을,N,N,N,밥,얼갈이된장국,레몬탕수육,콩나물밥,맑은국,장어강정,18.9,0.0,2.2,57.0,64.12326999999999,20.469028653608603
2016-09-21,수,2769,2465,58,246,0,0,1068,603,9,21,가을,N,N,N,열무비빔밥,팽이장국,너비아니구이,밥,고추장찌개,쇠고기모둠장조림,18.0,0.0,1.0,68.4,63.287679999999995,20.074000000000005
2016-09-22,목,2769,2379,137,253,403,0,891,533,9,22,가을,N,N,N,밥,쇠고기무국,임연수찜,유부초밥,꼬지어묵우동,모듬떡볶이,19.0,0.0,0.7,75.0,65.0725,21.304811239583216
2016-09-23,금,2769,2326,165,278,99,0,716,562,9,23,가을,N,N,N,밥,오징어국,소고기숙주볶음,밥,콩나물국,수제돈까스,19.8,0.0,0.8,74.1,66.266782,22.029832884448094
2016-09-26,월,2769,2475,70,224,494,0,1185,710,9,26,가을,N,N,N,밥,아욱된장국,유자청돈육볶음,밥,무채맑은국,갈치조림,21.7,3.8,0.5,82.4,69.795792,24.13095540506677
2016-09-27,화,2769,2480,56,233,380,0,1033,550,9,27,가을,N,N,N,밥,느타리버섯국,간장파닭,쇠고기숙주규동덮밥,미소장국,탕수어,24.1,0.0,0.8,82.0,73.65938,26.34743494271543
2016-09-28,수,2769,2494,50,225,0,0,1128,591,9,28,가을,N,N,N,카레덮밥,맑은국,샐러드파스타,밥,조갯살미역국,미니채소떡갈비,22.0,16.7,0.5,90.0,70.852,24.423868637253655
2016-09-29,목,2769,2389,153,227,331,0,1044,622,9,29,가을,N,N,N,밥,된장찌개,돈육장조림,충무김밥,잔치국수,오징어무침,18.7,4.0,0.8,86.4,65.087032,20.925330032333193
2016-09-30,금,2769,2355,158,256,59,0,843,539,9,30,가을,Y,N,N,밥,우거지해장국,꽁치한마리구이,밥,근대된장국,돈육강정,17.0,30.7,0.7,88.5,62.30905,19.31279907041587
2016-10-04,화,2670,2372,59,239,1035,0,1262,902,10,4,가을,N,N,N,밥,배추된장국,버섯불고기,밥,콩비지찌개,닭볶음,21.8,1.9,1.3,72.1,69.20832200000001,23.82551853057243
2016-10-05,수,2670,2401,41,228,0,0,1336,905,10,5,가을,N,N,N,밥,차돌박이찌개,매운주꾸미볶음,밥,순두부찌개,미니함박조림,20.0,82.2,2.2,81.4,66.977,21.647471606726675
2016-10-06,목,2670,2369,56,245,378,0,1196,352,10,6,가을,N,N,N,밥,미역국,한방소갈비찜,작은밥,짬뽕,군만두,18.9,0.0,0.7,68.5,64.630535,21.205210631124846
2016-10-07,금,2670,2274,144,252,80,0,843,554,10,7,가을,N,N,N,밥,대구매운탕,표고돈육탕수,밥,육개장,코다리엿장조림,18.3,1.6,0.7,79.9,64.17278300000001,20.607606980374648
2016-10-10,월,2670,2350,104,216,443,0,1180,546,10,10,가을,N,N,N,밥,쇠고기샤브국,오징어볶음,밥,콩나물국,돈육굴소스볶음,14.4,0.0,0.8,69.9,57.933244,16.607727974065863
2016-10-11,화,2670,2345,69,256,386,0,1014,522,10,11,가을,N,N,N,밥,시금치된장국,목살스테이크,김치볶음밥,미소장국,궁중떡볶음,14.3,0.0,0.4,78.4,57.770888,17.0846945249693
2016-10-12,수,2670,2355,64,251,0,0,951,527,10,12,가을,N,N,N,산채비빔밥*강된장,팽이버섯국,생선커틀릿,밥,황태국,닭오븐구이,15.6,0.0,0.7,69.9,59.735656,17.918390551998733
2016-10-13,목,2670,2342,66,262,612,0,1051,667,10,13,가을,N,N,N,밥,떡국,마늘치킨,통새우김밥,어묵우동,찹쌀순대볶음,15.2,0.0,0.3,79.1,59.203668,18.159822520253247
2016-10-14,금,2670,2261,144,265,172,0,898,544,10,14,가을,N,N,N,밥,건새우무국,등갈비김치찜,밥,부대찌개,탕수어,14.8,0.0,0.5,72.1,58.541792,17.393951064768483
2016-10-17,월,2670,2322,107,241,425,0,1196,527,10,17,가을,N,N,N,밥,미역국,소불고기,밥,해물된장찌개,닭매운찜,18.0,0.0,0.6,84.3,63.847359999999995,20.406210916641072
2016-10-18,화,2670,2355,53,262,394,0,994,544,10,18,가을,N,N,N,밥,꽃게탕,미트볼칠리조림,나가사키면&김,참치주먹밥,개성감자만두,16.7,0.0,0.6,78.6,61.582138,19.12326405082076
2016-10-19,수,2670,2331,72,267,0,0,933,475,10,19,가을,N,N,N,밥,참치김치찌개,유린기,밥,어묵국,돼지갈비찜,16.7,0.0,0.4,79.6,61.604468,19.398128387837033
2016-10-20,목,2670,2296,105,269,281,0,787,564,10,20,가을,N,N,N,밥,돈신탕(해장탕),꽁치김치말이,옛날왕돈까스,옥수수스프,샐러드파스타,16.2,0.0,0.6,78.1,60.779378,18.62982294858218
2016-10-21,금,2670,2162,228,280,62,0,760,442,10,21,가을,N,N,N,짜장밥,계란국,사천식탕수육,밥,닭개장,해물청경채볶음,16.5,0.0,1.1,70.3,61.095605,18.472814390869328
2016-10-24,월,2670,2327,120,223,367,0,1171,600,10,24,가을,N,N,N,밥,된장찌개,제육볶음,밥,북어계란국,닭강정,14.8,0.0,1.1,63.4,58.511168,16.731856603114263
2016-10-25,화,2670,2338,73,259,345,0,1028,559,10,25,가을,N,N,N,밥,육개장,갈치구이,오므라이스,가쯔오장국,훈제오리냉채,14.9,3.5,0.7,82.6,58.741526,17.221186292790165
2016-10-26,수,2670,2323,89,258,0,0,854,410,10,26,가을,N,N,N,곤드레밥,배추된장국,데리야끼파닭,밥,쇠고기샤브국,가자미찜,13.9,0.0,0.6,77.6,57.140736000000004,16.35999387828472
2016-10-27,목,2670,2304,94,272,240,0,807,454,10,27,가을,N,N,N,밥,동태찌개,돈육장조림,밥,바지락수제비,유산슬,14.2,0.0,0.9,70.6,57.631147999999996,16.30154704567191
2016-10-28,금,2670,2201,192,277,63,0,731,475,10,28,가을,N,N,N,밥,버섯들깨탕,고등어조림,밥,오징어국,떡갈비조림,14.0,10.7,1.0,81.4,57.28184,16.002
2016-10-31,월,2670,2313,134,223,255,0,1224,540,10,31,가을,N,N,N,밥,근대된장국,쇠고기숙주볶음,밥,부대찌개,삼치구이,7.9,0.7,0.5,80.9,47.457489,10.656946724470188
2016-11-01,화,2689,2407,70,212,515,0,1087,578,11,1,가을,N,N,N,밥,알탕,닭갈비,짜장덮밥,해물짬뽕,군만두,6.0,0.0,1.7,50.9,46.904759999999996,7.061318578631319
2016-11-02,수,2689,2385,73,231,0,0,1006,540,11,2,가을,N,N,N,콩나물밥,가쯔오장국,훈제오리/무쌈,밥,청국장찌개,동파삼겹수육,5.5,0.0,1.1,56.3,45.769635,7.207793411277709
2016-11-03,목,2689,2334,72,283,408,0,864,553,11,3,가을,N,N,N,밥,쇠고기무국,쭈꾸미볶음,참치회덮밥,미소장국,새우또띠아/음료,7.7,0.0,0.7,73.1,47.656113000000005,10.04994248378773
2016-11-04,금,2689,2245,168,276,81,0,803,497,11,4,가을,N,N,N,밥,사골우거지탕,명태엿장조림,밥,순두부찌개,돈육굴소스볶음,9.6,0.0,0.9,69.0,50.766760000000005,11.649236063669537
2016-11-07,월,2689,2334,133,222,539,0,1156,506,11,7,가을,N,N,N,밥,오징어국,유자청제육볶음,밥,목살김치찌개,가자미튀김,12.4,0.0,0.7,71.9,54.888744,14.731171081330984
2016-11-08,화,2689,2379,60,250,503,0,986,512,11,8,가을,N,N,N,밥,차돌박이찌개,순살양념치킨,낙지볶음덮밥,맑은국,언양식불고기,11.1,0.0,1.5,54.8,53.476572000000004,12.58271271665992
2016-11-09,수,2689,2364,58,267,0,0,920,499,11,9,가을,N,N,N,단호박영양밥,꽃게탕,고추잡채*꽃빵,밥,뼈해장국,고등어양념구이,5.8,0.0,1.1,46.9,46.984297999999995,7.515021256175663
2016-11-10,목,2689,2349,73,267,385,0,795,513,11,10,가을,N,N,N,밥,김치콩나물국,쇠고기장조림,김밥,계란국,해물볶음우동,9.2,0.0,0.9,64.3,50.413544,11.244687282625856
2016-11-11,금,2689,2230,173,286,69,0,652,426,11,11,가을,N,N,N,밥,아욱된장국,칠리탕수육,밥,닭곰탕,미트볼떡조림,9.0,0.0,0.7,69.5,49.84395,11.344750393746503
2016-11-14,월,2689,2370,92,227,461,0,1260,539,11,14,가을,N,N,N,밥,어묵국,소고기버섯볶음,밥,콩나물국,매운돼지갈비찜,14.3,4.0,0.6,90.4,57.753728,16.754746760075577
2016-11-15,화,2689,2350,66,273,418,0,914,418,11,15,가을,N,N,N,밥,김치국,닭데리야끼조림,굴소스해물볶음밥,미소장국,미니햄버거,11.3,0.0,1.0,56.0,53.709720000000004,13.2534
2016-11-16,수,2689,2379,60,250,0,0,888,463,11,16,가을,N,N,N,버섯영양밥,조랭이떡미역국,유산슬,밥,동태찌개,수제돈까스,6.7,0.0,0.5,61.0,47.05013,9.48529379572266
2016-11-17,목,2689,2292,134,263,411,0,882,551,11,17,가을,N,N,N,밥,설렁탕,해물김치전,생선초밥,우동,떡볶이,9.1,0.0,0.7,61.9,50.395871,11.44435100220487
2016-11-18,금,2689,2183,219,287,57,0,730,388,11,18,가을,N,N,N,밥,콩비지찌개,순살깐풍기,밥,육개장,탕수어,9.8,25.0,0.5,81.6,50.486032,12.512063861653775
2016-11-21,월,2689,2393,94,202,522,0,1235,616,11,21,가을,N,N,N,밥,시래기된장국,누룽지탕수육,밥,황태국,등갈비김치찜,10.7,0.0,0.3,82.6,51.905018,13.891454469602294
2016-11-22,화,2689,2406,45,238,452,0,1046,580,11,22,가을,N,N,N,밥,대구매운탕,쇠고기숙주볶음,후난식볶음밥,팽이장국,새우까스*탈탈소스,8.8,0.0,1.3,58.4,50.164608,10.370535684163583
2016-11-23,수,2689,2386,52,251,0,0,891,482,11,23,가을,N,N,N,밥,순두부탕,파닭,밥,소고기미역국,쭈꾸미볶음,6.5,0.0,1.4,32.9,48.977415,7.880663762670427
2016-11-24,목,2689,2366,61,262,351,0,870,498,11,24,가을,N,N,N,밥,수제비국,짬뽕불고기,멸치주먹밥,잔치국수,또띠아피자,3.1,0.0,2.4,33.5,45.048615,3.3810210811007155
2016-11-25,금,2689,2210,200,279,68,0,720,392,11,25,가을,N,N,N,카레덮밥,맑은국,통감자오븐구이,밥,된장찌개,장어강정,3.2,0.0,0.8,50.3,43.292604,5.361880752532345
2016-11-28,월,2689,2356,114,219,397,0,1246,623,11,28,가을,N,N,N,밥,쇠고기느타리국,오징어볶음,밥,시금치된장국,닭강정,3.9,0.0,0.8,61.5,43.039015,6.064746203878189
2016-11-29,화,2689,2387,84,218,388,0,900,587,11,29,가을,N,N,N,밥,근대국,제육볶음,참치주먹밥,짬뽕,야채튀김,3.7,0.0,1.0,56.0,43.34028,5.5166
2016-11-30,수,2689,2414,68,207,0,0,1109,0,11,30,가을,N,N,N,나물비빔밥,가쯔오장국,치킨핑거*요거트D,None,None,None,7.0,4.5,0.6,71.0,46.737300000000005,9.550506667392316
2016-12-01,목,2705,2378,84,243,688,0,956,571,12,1,겨울,N,N,N,밥,콩나물국,모둠장조림,김치볶음밥,미소장국,수제고로케*케찹,7.3,0.0,1.2,59.1,48.032857,8.930514367122536
2016-12-02,금,2705,2250,183,272,152,0,766,448,12,2,겨울,N,N,N,밥,떡국,양념찜닭,밥,오징어국,미니함박조림,2.6,0.0,0.5,60.9,41.264866,5.4821462891685995
2016-12-05,월,2705,2397,101,207,839,0,1110,560,12,5,겨울,N,N,N,밥,순두부찌개,훈제오리구이,밥,매운감자국,소고기숙주볶음,6.4,0.0,0.5,76.1,45.423396000000004,9.192380563535776
2016-12-06,화,2705,2414,69,222,799,0,930,593,12,6,겨울,N,N,N,밥,홍합탕,삼겹살오븐구이,유부초밥,쌀국수,단호박조림,3.6,0.0,1.2,40.0,44.9216,5.12048806821416
2016-12-07,수,2705,2404,69,232,0,0,895,468,12,7,겨울,N,N,N,짜장밥,유부장국,해물누룽지탕,밥,부대찌개,유린기,0.4,0.0,0.6,68.4,37.113664,3.037084117843062
2016-12-08,목,2705,2367,76,262,587,0,787,512,12,8,겨울,N,N,N,밥,아욱국,양념돼지갈비찜,김밥,계란국,해물볶음우동,3.2,0.0,0.7,70.4,41.055071999999996,5.567915103161209
2016-12-09,금,2705,2225,196,284,152,0,621,416,12,9,겨울,N,N,N,밥,차돌박이된장찌개,삼치무조림,밥,쇠고기무국,주꾸미볶음,6.9,0.0,1.6,49.9,48.161969,8.099869644566057
2016-12-12,월,2705,2410,102,193,633,0,1069,544,12,12,겨울,N,N,N,밥,콩나물김치국,돈육굴소스볶음,밥,대구지리,유산슬,3.7,0.0,0.5,54.9,43.457287,6.556161473853835
2016-12-13,화,2705,2414,65,226,511,0,770,482,12,13,겨울,N,N,N,밥,냉이된장찌개,코다리강정,주먹밥,양송이스프,토마토스파게티,6.2,0.0,0.7,64.0,46.09832,8.555933356912222
2016-12-14,수,2705,2376,82,247,0,0,904,441,12,14,겨울,N,N,N,소불고기덮밥,가쯔오장국,고구마튀김,밥,매생이굴국,간장찜닭,2.7,0.0,1.3,48.1,42.894413,4.057043733156359
2016-12-15,목,2705,2373,98,234,229,0,850,499,12,15,겨울,N,N,N,밥,콩비지찌개,오리고추장볶음,오므라이스,팽이장국,해물떡볶이,-0.2,0.0,1.9,47.6,39.236952,0.30809903569839214
2016-12-16,금,2705,2276,167,262,37,0,699,518,12,16,겨울,N,N,N,밥,쇠고기샤브국,갈치구이,밥,미역국,등갈비김치찜,-1.2,0.0,1.1,35.8,39.783296,0.3463715418900883
2016-12-19,월,2705,2384,104,217,197,0,1215,482,12,19,겨울,N,N,N,밥,배추된장국,짬뽕불고기,밥,육개장,탕수어,5.9,11.0,0.5,86.6,43.753506,8.704191843224308
2016-12-20,화,2705,2378,89,238,126,0,790,461,12,20,겨울,N,N,N,밥,콩나물국,고추잡채*꽃빵,충무김밥,잔치국수,오징어무침,8.2,0.0,0.7,81.5,47.90367,10.547945526079566
2016-12-21,수,2705,2403,72,230,0,0,929,494,12,21,겨울,N,N,N,밥,된장찌개,마늘간장치킨,밥,알탕,돈육장조림,6.8,45.7,0.7,87.5,45.186,9.153537007662427
2016-12-22,목,2705,2345,118,242,32,0,524,213,12,22,겨울,N,N,N,밥,꽃게탕,쇠고기버섯볶음,작은밥,바지락수제비,사천식탕수육,11.5,11.0,2.8,65.1,53.717335,12.237383224645358
2016-12-23,금,2705,2119,343,243,7,0,560,398,12,23,겨울,N,N,N,밥,얼갈이국,떡갈비조림,밥,돈육김치찌개,궁중떡볶음,4.1,0.0,1.8,49.4,44.561946,4.962908340403857
2016-12-26,월,2705,2305,206,194,63,0,1192,328,12,26,겨울,N,N,N,밥,동태찌개,돈육간장불고기,밥,청국장찌개,가자미양념찜,5.7,15.3,0.7,86.0,43.47198,8.057930314620389
2016-12-27,화,2705,2342,127,236,51,0,823,314,12,27,겨울,N,N,N,밥,열무된장국,닭갈비,해물굴소스볶음밥,맑은국,돈육강정,3.7,1.0,2.2,47.8,44.212514,4.1850896650679985
2016-12-28,수,2705,2314,166,225,0,0,767,0,12,28,겨울,N,N,N,콩나물밥,가쯔오장국,미트볼케찹조림,None,None,None,-0.5,0.0,0.7,55.6,37.66898,1.8826925902016252
2016-12-29,목,2705,2262,242,201,42,0,711,343,12,29,겨울,N,N,N,밥,시래기국,오징어볶음*소면,참치주먹밥,김치우동,쇠고기퀘사디아,-0.3,0.0,1.4,47.5,39.123425,0.8091341089115911
2016-12-30,금,2705,2049,529,127,3,0,658,275,12,30,겨울,N,N,N,밥,순두부찌개,수제돈까스,밥,봄동된장국,닭볶음탕,-1.9,0.0,0.5,51.6,36.411604,1.0884478063653655
2017-01-02,월,2697,2499,96,102,272,0,1273,559,1,2,겨울,N,N,N,밥,사골떡국,쇠고기낙지볶음,밥,매운오징어국,목살간장조림,4.4,0.0,0.5,72.8,42.624768,7.239625682289894
2017-01-03,화,2697,2478,61,158,259,0,1041,364,1,3,겨울,N,N,N,밥,홍합탕,매운동태찜,참치회덮밥,유부주머니국,수제고로케,2.5,0.0,0.4,68.4,40.2367,5.710311365869622
2017-01-04,수,2697,2460,67,170,0,0,949,427,1,4,겨울,N,N,N,곤드레밥,황태국,동그랑땡전,밥,감자찌개,닭데리야끼구이,1.8,0.0,0.2,71.9,38.757558,6.001658809902703
2017-01-05,목,2697,2411,79,207,316,0,1000,531,1,5,겨울,N,N,N,밥,육개장,굴비구이,마파두부덮밥,팽이장국,류산슬,4.5,0.0,0.9,68.1,43.240555,6.491239105362563
2017-01-06,금,2697,2284,189,224,74,0,830,523,1,6,겨울,N,N,N,밥,된장찌개,레몬탕수육,밥,들깨무채국,등갈비묵은지찜,5.7,0.0,1.2,60.5,45.679515,7.28293542705405
2017-01-09,월,2697,2410,121,166,445,0,1322,620,1,9,겨울,N,N,N,밥,콩나물국,동파육,밥,콩비지찌개,양파치킨,4.7,0.0,1.7,57.4,44.569622,5.69224518983758
2017-01-10,화,2697,2428,70,199,412,0,1186,533,1,10,겨울,N,N,N,밥,쇠고기미역국,주꾸미떡볶음,김치참치주먹밥,가쯔오국,로제스파게티,0.8,0.0,1.1,55.8,39.410536,2.39455717454311
2017-01-11,수,2697,2417,57,223,0,0,1039,514,1,11,겨울,N,N,N,비빔밥,팽이장국,생선까스,밥,해물된장찌개,제육볶음,-0.1,0.0,1.4,33.0,41.467330000000004,1.0171202751986155
2017-01-12,목,2697,2374,85,238,305,0,976,416,1,12,겨울,N,N,N,밥,어묵국,매운닭찜,밥,뼈감자탕,삼치된장구이,0.8,0.0,1.4,55.3,39.478076,1.9530580234902264
2017-01-13,금,2697,2259,191,247,62,0,791,533,1,13,겨울,N,N,N,밥,짬뽕국,미니함박조림,밥,시래기국,소고기장조림,-0.2,0.0,2.0,44.9,39.628398,0.20354437006973072
2017-01-16,월,2697,2378,123,196,432,0,1273,571,1,16,겨울,N,N,N,밥,얼갈이된장국,오징어볶음*소면,밥,감자국,매운돼지갈비찜,-2.4,0.0,0.9,39.8,37.718952,-0.48722736764099417
2017-01-17,화,2697,2407,75,215,380,0,1035,469,1,17,겨울,N,N,N,밥,순두부찌개,쇠고기숙주볶음,후난식볶음밥,맑은국,닭강정,-1.8,0.0,0.4,50.0,36.801,1.5654090282316013
